TransactionID,variable,item
15,Item 13,bottled beer
16,Item 13,bottled water
14,Item 13,pastry
14,Item 13,canned vegetables
13,Item 13,specialty bar
13,Item 13,candles
13,Item 13,soda
13,Item 13,seasonal products
15,Item 13,long life bakery product
14,Item 13,meat spreads
17,Item 13,cereals
14,Item 13,long life bakery product
15,Item 13,softener
16,Item 13,cake bar
18,Item 13,sliced cheese
13,Item 13,brown bread
15,Item 13,dental care
17,Item 13,oil
18,Item 13,bottled water
17,Item 13,cake bar
14,Item 13,seasonal products
14,Item 13,jam
13,Item 13,bottled beer
19,Item 13,bottled water
14,Item 13,candles
14,Item 13,potted plants
15,Item 13,salt
19,Item 13,fruit/vegetable juice
13,Item 13,cleaner
21,Item 13,frozen vegetables
16,Item 13,sliced cheese
22,Item 13,sugar
14,Item 13,newspapers
14,Item 13,chocolate marshmallow
18,Item 13,mustard
21,Item 13,pasta
13,Item 13,bathroom cleaner
15,Item 13,pastry
14,Item 13,frozen fish
19,Item 13,oil
20,Item 13,sugar
27,Item 13,sliced cheese
20,Item 13,bottled water
19,Item 13,salty snack
14,Item 13,light bulbs
16,Item 13,fruit/vegetable juice
17,Item 13,white bread
14,Item 13,specialty chocolate
17,Item 13,instant food products
17,Item 13,baking powder
14,Item 13,coffee
15,Item 13,mustard
17,Item 13,specialty chocolate
15,Item 13,canned vegetables
21,Item 13,margarine
14,Item 13,house keeping products
21,Item 13,soda
28,Item 13,pasta
16,Item 13,spices
13,Item 13,kitchen towels
23,Item 13,frozen vegetables
16,Item 13,canned vegetables
16,Item 13,cat food
17,Item 13,margarine
15,Item 13,rum
15,Item 13,canned beer
18,Item 13,organic products
16,Item 13,dental care
13,Item 13,house keeping products
17,Item 13,brown bread
20,Item 13,semi-finished bread
16,Item 13,specialty bar
20,Item 13,sweet spreads
13,Item 13,cooking chocolate
14,Item 13,cake bar
15,Item 13,cleaner
23,Item 13,pickled vegetables
14,Item 13,hygiene articles
18,Item 13,frozen meals
13,Item 13,flower (seeds)
16,Item 13,domestic eggs
15,Item 13,bottled water
16,Item 13,cleaner
13,Item 13,waffles
18,Item 13,fruit/vegetable juice
15,Item 13,specialty chocolate
16,Item 13,honey
16,Item 13,brown bread
15,Item 13,waffles
20,Item 13,baking powder
14,Item 13,margarine
21,Item 13,brown bread
21,Item 13,coffee
21,Item 13,red/blush wine
14,Item 13,cling film/bags
14,Item 13,rice
15,Item 13,yogurt
24,Item 13,semi-finished bread
13,Item 13,long life bakery product
17,Item 13,specialty cheese
16,Item 13,nut snack
21,Item 13,jam
20,Item 13,rolls/buns
18,Item 13,pickled vegetables
19,Item 13,pastry
13,Item 13,cling film/bags
21,Item 13,flour
29,Item 13,hard cheese
16,Item 13,misc. beverages
14,Item 13,kitchen utensil
16,Item 13,white bread
14,Item 13,liquor
15,Item 13,house keeping products
13,Item 13,photo/film
22,Item 13,sliced cheese
14,Item 13,frozen meals
23,Item 13,bottled water
16,Item 13,chewing gum
15,Item 13,baking powder
17,Item 13,salt
14,Item 13,softener
17,Item 13,red/blush wine
15,Item 14,fruit/vegetable juice
23,Item 14,cream cheese
16,Item 14,skin care
14,Item 14,baby cosmetics
17,Item 14,chocolate
14,Item 14,baking powder
17,Item 14,cake bar
14,Item 14,shopping bags
14,Item 14,hygiene articles
15,Item 14,newspapers
15,Item 14,dish cleaner
19,Item 14,bottled water
17,Item 14,canned fish
20,Item 14,coffee
16,Item 14,waffles
16,Item 14,cleaner
23,Item 14,white bread
18,Item 14,mustard
14,Item 14,potted plants
14,Item 14,fruit/vegetable juice
14,Item 14,misc. beverages
15,Item 14,napkins
21,Item 14,margarine
18,Item 14,specialty chocolate
26,Item 14,rolls/buns
16,Item 14,dish cleaner
17,Item 14,bottled water
15,Item 14,abrasive cleaner
14,Item 14,salty snack
15,Item 14,margarine
32,Item 14,yogurt
15,Item 14,roll products
19,Item 14,detergent
18,Item 14,fruit/vegetable juice
17,Item 14,oil
14,Item 14,newspapers
14,Item 14,dish cleaner
17,Item 14,detergent
17,Item 14,brown bread
19,Item 14,oil
15,Item 14,waffles
15,Item 14,tea
17,Item 14,rubbing alcohol
17,Item 14,cooking chocolate
21,Item 14,whipped/sour cream
16,Item 14,oil
14,Item 14,chocolate
15,Item 14,long life bakery product
19,Item 14,ice cream
16,Item 14,bottled water
17,Item 14,ready soups
16,Item 14,softener
15,Item 14,female sanitary products
22,Item 14,soups
15,Item 14,popcorn
15,Item 14,bottled beer
16,Item 14,bottled beer
22,Item 14,rice
14,Item 14,light bulbs
15,Item 14,candy
19,Item 14,coffee
16,Item 14,soda
16,Item 14,candy
19,Item 14,soda
16,Item 14,detergent
16,Item 14,fruit/vegetable juice
14,Item 14,house keeping products
29,Item 14,frozen dessert
23,Item 14,rolls/buns
29,Item 14,frozen potato products
20,Item 14,bottled water
17,Item 14,misc. beverages
14,Item 14,red/blush wine
14,Item 14,rice
14,Item 14,popcorn
16,Item 14,nut snack
15,Item 14,chocolate
14,Item 14,chewing gum
17,Item 14,soda
14,Item 14,chocolate marshmallow
15,Item 14,hygiene articles
16,Item 14,specialty chocolate
14,Item 14,dishes
18,Item 14,rolls/buns
15,Item 14,kitchen towels
17,Item 14,specialty fat
17,Item 14,specialty bar
14,Item 14,seasonal products
14,Item 14,candles
14,Item 14,coffee
15,Item 14,canned fish
15,Item 14,specialty chocolate
19,Item 14,salty snack
21,Item 14,pastry
16,Item 14,frozen vegetables
22,Item 14,artif. sweetener
14,Item 14,detergent
18,Item 14,baking powder
14,Item 14,long life bakery product
21,Item 14,organic products
15,Item 14,bottled water
14,Item 14,rolls/buns
19,Item 14,cat food
20,Item 14,pickled vegetables
27,Item 14,cream cheese
20,Item 14,soda
19,Item 14,long life bakery product
14,Item 14,cling film/bags
15,Item 14,detergent
16,Item 14,chocolate
17,Item 14,sauces
14,Item 14,specialty bar
14,Item 14,cake bar
14,Item 14,waffles
21,Item 14,pickled vegetables
21,Item 14,misc. beverages
28,Item 14,vinegar
16,Item 14,long life bakery product
23,Item 14,frozen meals
15,Item 14,salty snack
17,Item 14,jam
14,Item 14,bottled beer
18,Item 14,canned fruit
16,Item 14,napkins
17,Item 14,rice
20,Item 14,flour
16,Item 14,canned beer
23,Item 14,soda
18,Item 14,instant food products
17,Item 14,canned fruit
16,Item 14,white bread
19,Item 14,rolls/buns
15,Item 14,canned beer
18,Item 14,chocolate
17,Item 14,coffee
14,Item 14,napkins
15,Item 14,cling film/bags
16,Item 14,chewing gum
16,Item 14,rolls/buns
15,Item 14,chewing gum
20,Item 14,dog food
14,Item 14,canned vegetables
21,Item 14,sugar
21,Item 14,cocoa drinks
21,Item 14,salty snack
18,Item 14,waffles
15,Item 14,frozen meals
24,Item 14,zwieback
17,Item 14,frozen meals
20,Item 14,fruit/vegetable juice
16,Item 14,dental care
21,Item 14,soda
17,Item 14,fruit/vegetable juice
20,Item 14,margarine
18,Item 14,coffee
19,Item 14,sugar
18,Item 14,salty snack
29,Item 14,frozen vegetables
16,Item 14,cake bar
15,Item 14,flower (seeds)
15,Item 14,specialty bar
22,Item 14,spread cheese
14,Item 14,brown bread
16,Item 14,specialty bar
17,Item 14,pasta
17,Item 14,salty snack
15,Item 15,hygiene articles
23,Item 15,frozen meals
16,Item 15,hygiene articles
17,Item 15,dish cleaner
17,Item 15,candy
15,Item 15,shopping bags
15,Item 15,dental care
19,Item 15,misc. beverages
17,Item 15,chocolate
20,Item 15,cocoa drinks
16,Item 15,candy
16,Item 15,napkins
23,Item 15,rice
18,Item 15,specialty chocolate
15,Item 15,light bulbs
21,Item 15,sugar
18,Item 15,napkins
26,Item 15,white bread
17,Item 15,fruit/vegetable juice
15,Item 15,sugar
16,Item 15,chocolate
32,Item 15,whipped/sour cream
19,Item 15,dish cleaner
18,Item 15,salty snack
17,Item 15,hygiene articles
17,Item 15,semi-finished bread
19,Item 15,cat food
15,Item 15,photo/film
15,Item 15,napkins
15,Item 15,candles
21,Item 15,soft cheese
16,Item 15,dog food
15,Item 15,chocolate
19,Item 15,domestic eggs
16,Item 15,male cosmetics
16,Item 15,soda
17,Item 15,soda
16,Item 15,flower soil/fertilizer
22,Item 15,pickled vegetables
15,Item 15,candy
16,Item 15,waffles
22,Item 15,sugar
19,Item 15,fruit/vegetable juice
17,Item 15,rubbing alcohol
16,Item 15,salty snack
16,Item 15,bathroom cleaner
19,Item 15,salty snack
16,Item 15,newspapers
29,Item 15,domestic eggs
23,Item 15,sugar
29,Item 15,rolls/buns
20,Item 15,soda
15,Item 15,softener
16,Item 15,fruit/vegetable juice
15,Item 15,newspapers
16,Item 15,canned beer
17,Item 15,long life bakery product
16,Item 15,kitchen towels
18,Item 15,pastry
17,Item 15,pudding powder
18,Item 15,long life bakery product
17,Item 15,detergent
19,Item 15,snack products
19,Item 15,waffles
21,Item 15,flour
16,Item 15,roll products
22,Item 15,mustard
18,Item 15,popcorn
21,Item 15,baking powder
15,Item 15,fruit/vegetable juice
19,Item 15,coffee
20,Item 15,tea
27,Item 15,frozen meals
20,Item 15,fruit/vegetable juice
19,Item 15,chewing gum
16,Item 15,potted plants
17,Item 15,bottled beer
16,Item 15,specialty bar
17,Item 15,napkins
17,Item 15,syrup
17,Item 15,seasonal products
21,Item 15,bottled water
21,Item 15,long life bakery product
28,Item 15,oil
16,Item 15,dish cleaner
23,Item 15,frozen potato products
16,Item 15,cooking chocolate
15,Item 15,specialty chocolate
16,Item 15,kitchen utensil
15,Item 15,cling film/bags
17,Item 15,oil
17,Item 15,canned beer
20,Item 15,pasta
16,Item 15,baby cosmetics
20,Item 15,misc. beverages
16,Item 15,detergent
23,Item 15,long life bakery product
18,Item 15,soda
17,Item 15,bottled water
16,Item 15,coffee
15,Item 15,red/blush wine
16,Item 15,female sanitary products
19,Item 15,flour
16,Item 15,bottled beer
16,Item 15,sugar
15,Item 15,house keeping products
21,Item 15,sauces
17,Item 15,cooking chocolate
18,Item 15,chocolate marshmallow
15,Item 15,domestic eggs
24,Item 15,margarine
17,Item 15,white bread
20,Item 15,long life bakery product
16,Item 15,dishes
21,Item 15,fruit/vegetable juice
17,Item 15,salty snack
20,Item 15,mustard
19,Item 15,soda
18,Item 15,bottled beer
21,Item 15,cereals
29,Item 15,frozen fish
16,Item 15,seasonal products
22,Item 15,semi-finished bread
15,Item 15,cookware
23,Item 15,fruit/vegetable juice
16,Item 15,cleaner
15,Item 15,long life bakery product
17,Item 15,cat food
23,Item 16,frozen fish
16,Item 16,napkins
17,Item 16,napkins
17,Item 16,seasonal products
19,Item 16,fruit/vegetable juice
17,Item 16,candy
20,Item 16,fruit/vegetable juice
16,Item 16,newspapers
23,Item 16,specialty fat
18,Item 16,specialty bar
21,Item 16,pickled vegetables
18,Item 16,dishes
26,Item 16,brown bread
16,Item 16,kitchen towels
17,Item 16,specialty chocolate
16,Item 16,candy
32,Item 16,beverages
19,Item 16,abrasive cleaner
18,Item 16,long life bakery product
17,Item 16,waffles
19,Item 16,bottled water
21,Item 16,cream cheese
16,Item 16,fruit/vegetable juice
19,Item 16,pastry
16,Item 16,cling film/bags
16,Item 16,dish cleaner
17,Item 16,canned beer
16,Item 16,flower (seeds)
22,Item 16,coffee
22,Item 16,pet care
19,Item 16,long life bakery product
17,Item 16,hygiene articles
16,Item 16,detergent
16,Item 16,light bulbs
19,Item 16,chocolate
16,Item 16,shopping bags
29,Item 16,white bread
23,Item 16,mustard
20,Item 16,misc. beverages
17,Item 16,chocolate
16,Item 16,seasonal products
17,Item 16,cake bar
18,Item 16,semi-finished bread
17,Item 16,pickled vegetables
19,Item 16,waffles
19,Item 16,decalcifier
21,Item 16,margarine
16,Item 16,pasta
22,Item 16,soups
21,Item 16,canned vegetables
20,Item 16,soda
27,Item 16,frozen potato products
20,Item 16,bottled beer
16,Item 16,chocolate marshmallow
17,Item 16,house keeping products
17,Item 16,female sanitary products
21,Item 16,soda
21,Item 16,waffles
28,Item 16,mustard
23,Item 16,domestic eggs
16,Item 16,potted plants
17,Item 16,chewing gum
18,Item 16,dental care
17,Item 16,red/blush wine
20,Item 16,canned vegetables
16,Item 16,cookware
20,Item 16,salty snack
19,Item 16,hygiene articles
23,Item 16,chocolate
18,Item 16,fruit/vegetable juice
17,Item 16,misc. beverages
16,Item 16,bottled beer
16,Item 16,house keeping products
19,Item 16,artif. sweetener
16,Item 16,chocolate
16,Item 16,long life bakery product
16,Item 16,hygiene articles
16,Item 16,cake bar
21,Item 16,sweet spreads
21,Item 16,chocolate
18,Item 16,bathroom cleaner
24,Item 16,sugar
17,Item 16,pastry
20,Item 16,specialty chocolate
21,Item 16,syrup
19,Item 16,popcorn
17,Item 16,popcorn
20,Item 16,ready soups
18,Item 16,liquor (appetizer)
18,Item 16,abrasive cleaner
18,Item 16,chocolate
21,Item 16,canned fish
29,Item 16,frozen potato products
22,Item 16,canned vegetables
23,Item 16,bottled beer
17,Item 16,fruit/vegetable juice
23,Item 17,domestic eggs
17,Item 17,newspapers
17,Item 17,skin care
19,Item 17,canned beer
17,Item 17,napkins
20,Item 17,salty snack
23,Item 17,dog food
18,Item 17,dental care
21,Item 17,bottled water
18,Item 17,kitchen towels
26,Item 17,pastry
32,Item 17,soft cheese
19,Item 17,cleaner
18,Item 17,candy
17,Item 17,candy
17,Item 17,potted plants
19,Item 17,fruit/vegetable juice
17,Item 17,flower (seeds)
17,Item 17,shopping bags
21,Item 17,frozen vegetables
19,Item 17,soda
17,Item 17,popcorn
22,Item 17,long life bakery product
22,Item 17,coffee
19,Item 17,waffles
19,Item 17,specialty chocolate
29,Item 17,salt
23,Item 17,ketchup
29,Item 17,rice
20,Item 17,fruit/vegetable juice
18,Item 17,waffles
17,Item 17,detergent
18,Item 17,oil
17,Item 17,specialty bar
18,Item 17,detergent
17,Item 17,dishes
19,Item 17,chocolate marshmallow
19,Item 17,hygiene articles
21,Item 17,canned fish
22,Item 17,cereals
18,Item 17,chocolate
21,Item 17,cat food
20,Item 17,bottled beer
27,Item 17,domestic eggs
20,Item 17,white wine
19,Item 17,napkins
17,Item 17,photo/film
21,Item 17,waffles
21,Item 17,chocolate
28,Item 17,ketchup
23,Item 17,white bread
17,Item 17,abrasive cleaner
18,Item 17,napkins
17,Item 17,hygiene articles
20,Item 17,specialty chocolate
20,Item 17,cake bar
19,Item 17,cling film/bags
23,Item 17,specialty chocolate
18,Item 17,salty snack
17,Item 17,fruit/vegetable juice
18,Item 17,hygiene articles
21,Item 17,female sanitary products
24,Item 17,instant food products
20,Item 17,specialty bar
19,Item 17,chocolate
17,Item 17,cake bar
20,Item 17,bottled water
18,Item 17,bathroom cleaner
18,Item 17,specialty bar
29,Item 17,brown bread
22,Item 17,bottled water
23,Item 17,canned beer
17,Item 17,kitchen towels
23,Item 18,white bread
19,Item 18,specialty chocolate
20,Item 18,long life bakery product
23,Item 18,bottled water
18,Item 18,shopping bags
21,Item 18,fruit/vegetable juice
26,Item 18,pasta
32,Item 18,hard cheese
19,Item 18,hygiene articles
18,Item 18,napkins
19,Item 18,detergent
21,Item 18,brown bread
19,Item 18,syrup
22,Item 18,chocolate
22,Item 18,soda
19,Item 18,chocolate
29,Item 18,rice
23,Item 18,meat spreads
29,Item 18,oil
20,Item 18,salty snack
18,Item 18,potted plants
18,Item 18,fruit/vegetable juice
18,Item 18,newspapers
19,Item 18,candy
19,Item 18,napkins
21,Item 18,coffee
22,Item 18,jam
18,Item 18,candy
21,Item 18,chewing gum
20,Item 18,chocolate
27,Item 18,rolls/buns
20,Item 18,prosecco
19,Item 18,newspapers
21,Item 18,chocolate
21,Item 18,specialty chocolate
28,Item 18,canned vegetables
23,Item 18,semi-finished bread
18,Item 18,kitchen towels
20,Item 18,male cosmetics
19,Item 18,house keeping products
23,Item 18,specialty bar
18,Item 18,specialty bar
20,Item 18,seasonal products
21,Item 18,pet care
21,Item 18,candy
21,Item 18,rubbing alcohol
24,Item 18,canned fish
20,Item 18,chocolate marshmallow
21,Item 18,dish cleaner
19,Item 18,dish cleaner
20,Item 18,canned beer
18,Item 18,light bulbs
19,Item 18,chocolate marshmallow
21,Item 18,bottled water
29,Item 18,margarine
22,Item 18,misc. beverages
23,Item 18,sparkling wine
23,Item 19,sugar
19,Item 19,potted plants
20,Item 19,chocolate
23,Item 19,fruit/vegetable juice
21,Item 19,candy
26,Item 19,soups
32,Item 19,cream cheese
19,Item 19,shopping bags
19,Item 19,house keeping products
21,Item 19,pastry
19,Item 19,detergent
22,Item 19,seasonal products
22,Item 19,fruit/vegetable juice
19,Item 19,flower (seeds)
29,Item 19,oil
23,Item 19,canned fish
29,Item 19,specialty fat
20,Item 19,waffles
19,Item 19,seasonal products
19,Item 19,light bulbs
21,Item 19,fruit/vegetable juice
22,Item 19,bottled water
21,Item 19,chocolate
19,Item 19,dish cleaner
20,Item 19,napkins
27,Item 19,roll products
21,Item 19,chocolate marshmallow
21,Item 19,detergent
28,Item 19,pickled vegetables
23,Item 19,oil
20,Item 19,newspapers
20,Item 19,detergent
19,Item 19,candles
23,Item 19,chocolate marshmallow
19,Item 19,cleaner
21,Item 19,dish cleaner
21,Item 19,hygiene articles
24,Item 19,bottled water
20,Item 19,hygiene articles
21,Item 19,dental care
20,Item 19,skin care
19,Item 19,candy
21,Item 19,bottled beer
29,Item 19,baking powder
22,Item 19,syrup
23,Item 19,waffles
23,Item 20,cereals
20,Item 20,seasonal products
23,Item 20,long life bakery product
21,Item 20,skin care
26,Item 20,baby food
32,Item 20,mayonnaise
21,Item 20,semi-finished bread
22,Item 20,female sanitary products
22,Item 20,salty snack
29,Item 20,margarine
23,Item 20,bottled beer
29,Item 20,specialty vegetables
20,Item 20,potted plants
21,Item 20,salty snack
22,Item 20,bottled beer
21,Item 20,potted plants
20,Item 20,newspapers
27,Item 20,salt
20,Item 20,candy
21,Item 20,detergent
21,Item 20,napkins
28,Item 20,canned fish
23,Item 20,instant coffee
20,Item 20,shopping bags
20,Item 20,house keeping products
23,Item 20,candy
20,Item 20,soap
21,Item 20,specialty bar
21,Item 20,abrasive cleaner
24,Item 20,bottled beer
20,Item 20,hygiene articles
21,Item 20,hygiene articles
29,Item 20,cat food
22,Item 20,waffles
23,Item 20,chocolate
23,Item 21,fruit/vegetable juice
23,Item 21,softener
21,Item 21,napkins
26,Item 21,fruit/vegetable juice
32,Item 21,domestic eggs
21,Item 21,margarine
22,Item 21,hygiene articles
22,Item 21,long life bakery product
29,Item 21,mustard
23,Item 21,chewing gum
29,Item 21,canned fish
21,Item 21,specialty chocolate
22,Item 21,candles
21,Item 21,flower (seeds)
27,Item 21,rice
21,Item 21,house keeping products
28,Item 21,instant coffee
23,Item 21,soda
23,Item 21,napkins
21,Item 21,kitchen towels
21,Item 21,hygiene articles
24,Item 21,snack products
21,Item 21,newspapers
29,Item 21,pet care
22,Item 21,chocolate
23,Item 21,candy
23,Item 22,bottled beer
23,Item 22,napkins
26,Item 22,salty snack
32,Item 22,rolls/buns
22,Item 22,cling film/bags
22,Item 22,napkins
29,Item 22,baking powder
23,Item 22,decalcifier
29,Item 22,coffee
22,Item 22,potted plants
27,Item 22,margarine
28,Item 22,tea
23,Item 22,fruit/vegetable juice
23,Item 22,cookware
24,Item 22,waffles
29,Item 22,soda
22,Item 22,seasonal products
23,Item 22,cleaner
23,Item 23,waffles
23,Item 23,cling film/bags
26,Item 23,waffles
32,Item 23,roll products
29,Item 23,dog food
23,Item 23,hygiene articles
29,Item 23,instant coffee
27,Item 23,jam
28,Item 23,misc. beverages
23,Item 23,flower (seeds)
23,Item 23,newspapers
24,Item 23,chocolate marshmallow
29,Item 23,fruit/vegetable juice
23,Item 23,dental care
26,Item 24,cake bar
32,Item 24,flour
29,Item 24,bottled water
29,Item 24,bottled beer
27,Item 24,coffee
28,Item 24,bottled beer
24,Item 24,hygiene articles
29,Item 24,nut snack
26,Item 25,chocolate
32,Item 25,pasta
29,Item 25,fruit/vegetable juice
29,Item 25,liquor (appetizer)
27,Item 25,long life bakery product
28,Item 25,white wine
29,Item 25,chocolate
26,Item 26,shopping bags
32,Item 26,margarine
29,Item 26,rum
29,Item 26,long life bakery product
27,Item 26,waffles
28,Item 26,chocolate
29,Item 26,female sanitary products
32,Item 27,specialty fat
29,Item 27,long life bakery product
29,Item 27,chocolate
